,client_id,transaction_volume,correspondant_name,correspondant_bank_name,date,direction
7225,77,44000,Melchior GmbH u. Co. KG,N26,2020-04-16,out
7226,31,24000,Obst und Donner G.M.B.H.,COMMERZBANK,2019-02-14,out
7227,42,11000,Früh u. Grams AG u. Co. KG,WISE,2020-08-23,in
7228,75,28000,Hensel und Olschewski AG und Co. KG,WISE,2021-01-07,out
7229,81,43000,Scheibe AG & Co. KG,COMMERZBANK,2018-07-30,out
7230,5,13000,Schiffmann Gesellschaft mbH,SANTANDER,2019-07-01,in
7231,23,43000,Heisig Offene Handelsgesellschaft,COMMERZBANK,2018-01-25,in
7232,57,49000,Paul O.H.G,SANTANDER,2020-10-13,out
7233,11,32000,Storm GmbH,COMMERZBANK,2021-08-17,out
7234,19,49000,PosseltGesellschaft mit beschränkter Haftung,DEUTSCHE BANK,2018-12-11,in
7235,69,14000,Dreier AG und Co. KG,DEUTSCHE BANK,2021-03-07,out
7236,15,30000,Andresen GmbH und Co. KG,SANTANDER,2018-06-21,in
7237,22,46000,Salomon und Haake AG u. Co. KG,DEUTSCHE BANK,2021-08-22,out
7238,60,48000,Kamps GmbH & Co. KG,SANTANDER,2021-02-08,in
7239,20,50000,Heuer O.H.G.,N26,2019-11-27,in
7240,66,18000,Scheibel OHG,REVOLUT,2021-11-25,out
7241,13,20000,Raith A.G,COMMERZBANK,2019-06-12,out
7242,67,50000,Dörfler Gesellschaft mit beschränkter Haftung,DEUTSCHE BANK,2018-10-11,in
7243,82,26000,Englert GMBH,SANTANDER,2019-11-17,in
7244,62,22000,Rudolph G.m.b.H.,WISE,2019-05-12,in
7245,35,45000,Bast & Ehret G.M.B.H.,DEUTSCHE BANK,2020-03-26,in
7246,13,46000,Schubert AG u. Co. KG,DEUTSCHE BANK,2018-08-18,out
7247,42,37000,Haus AG & Co. KG,COMMERZBANK,2021-09-09,in
7248,65,12000,Steinhauer und Schiefer AG u. Co. KG,REVOLUT,2021-10-09,in
7249,27,17000,Willms u. Kegel Kommanditgesellschaft,SANTANDER,2018-03-22,out
7250,47,24000,Storm & Mäder OHG,COMMERZBANK,2018-03-28,in
7251,60,11000,Kamps GmbH & Co. KG,DEUTSCHE BANK,2018-12-18,in
7252,88,40000,Flick und Schönberg AG & Co. KG,SANTANDER,2019-02-02,in
7253,17,41000,Basler und Bongartz G.m.b.H.,DEUTSCHE BANK,2020-08-30,out
7254,73,43000,Steffens A.G. & Co. KG,WISE,2019-07-17,in
7255,1,44000,Laskowski O.H.G.,COMMERZBANK,2021-05-28,out
7256,100,34000,Boy u. Stöver AG & Co. KG,DEUTSCHE BANK,2021-09-02,in
7257,9,21000,Peitz und Pagel K.G.,COMMERZBANK,2021-01-27,out
7258,47,44000,Rolle A.G.,COMMERZBANK,2019-04-19,out
7259,29,12000,Angermann AG,COMMERZBANK,2020-11-20,out
7260,86,12000,Schüssler Kommanditgesellschaft,SANTANDER,2020-12-12,in
7261,91,26000,Czech AG und Co. KG,WISE,2020-11-24,out
7262,76,33000,Maurer AG,REVOLUT,2019-02-26,in
7263,97,19000,Wittenberg und Kaps K.G,COMMERZBANK,2020-04-16,in
7264,29,47000,Dietze AG und Co. KG,SANTANDER,2018-12-27,in
7265,67,30000,Treiber Gesellschaft M.B.H.,COMMERZBANK,2018-12-02,out
7266,81,19000,Scheibe AG & Co. KG,N26,2018-11-08,in
7267,85,28000,Pohle & Stang G.M.B.H.,WISE,2018-05-23,out
7268,35,41000,Katz AG und Co. KG,N26,2018-03-28,in
7269,18,31000,Harms u. Brauer GmbH u. Co. KG,N26,2019-11-24,out
7270,65,28000,Urban u. Arslan AG & Co. KG,SANTANDER,2020-12-29,in
7271,56,18000,Seger & Reinartz GmbH u. Co. KG,COMMERZBANK,2019-04-10,out
7272,17,13000,Schwanke & Mund AG,N26,2018-05-28,in
7273,19,21000,Reutter Kommanditgesellschaft,N26,2021-05-16,in
7274,52,43000,Gebauer u. Kirschbaum GmbH u. Co. KG,WISE,2019-09-26,in
7275,56,25000,Seger & Reinartz GmbH u. Co. KG,WISE,2021-01-25,in
7276,62,12000,Brock & Fischbach AG & Co. KG,SANTANDER,2019-02-01,in
7277,36,29000,Funk K.G,COMMERZBANK,2018-04-19,out
7278,11,33000,Sorg AG und Co. KG,SANTANDER,2020-06-19,out
7279,38,32000,Rose AG u. Co. KG,REVOLUT,2018-11-06,in
7280,13,26000,Schubert AG u. Co. KG,N26,2018-03-14,out
7281,98,14000,Kellermann GMBH,DEUTSCHE BANK,2019-04-08,out
7282,99,26000,Lamm K.G,WISE,2021-04-27,out
7283,20,30000,Fechner GmbH,DEUTSCHE BANK,2019-10-03,out
7284,92,26000,Gerth und StarkAktiengesellschaft,COMMERZBANK,2019-07-17,out
7285,48,13000,Semmler AG und Co. KG,SANTANDER,2020-03-25,out
7286,18,32000,Pauly & Scheck A.G.,COMMERZBANK,2021-05-09,out
7287,12,12000,Edler O.H.G,SANTANDER,2019-05-18,out
7288,46,41000,Eichner und Heinzmann A.G. & Co. KG,WISE,2018-11-05,out
7289,55,39000,Stach OHG,N26,2021-04-09,out
7290,61,38000,HagelOffene Handelsgesellschaft,COMMERZBANK,2021-12-15,in
7291,35,48000,Pfeiffer K.G.,COMMERZBANK,2020-12-14,in
7292,71,13000,Dold G.m.b.H.,N26,2021-11-07,in
7293,89,32000,Debus G.M.B.H.,COMMERZBANK,2018-09-28,in
7294,5,46000,Bogner O.H.G,WISE,2021-03-29,in
7295,35,31000,Tetzlaff u. Förster A.G. & Co. KG,SANTANDER,2021-05-16,out
7296,92,10000,Gericke K.G,DEUTSCHE BANK,2021-11-01,in
7297,22,10000,Hanf & Otten AG und Co. KG,DEUTSCHE BANK,2020-05-13,in
7298,83,45000,Hielscher u. Götze A.G,SANTANDER,2018-12-22,in
7299,9,24000,Ullrich u. Hörner KG,COMMERZBANK,2018-12-08,in
7300,96,46000,Bohlen GMBH,WISE,2018-04-20,in
7301,18,15000,Pauly & Scheck A.G.,WISE,2020-10-25,in
7302,16,47000,Engelhardt & Utz GmbH und Co. KG,SANTANDER,2019-01-13,in
7303,61,15000,HagelOffene Handelsgesellschaft,COMMERZBANK,2020-12-30,out
7304,65,33000,Steinhauer und Schiefer AG u. Co. KG,DEUTSCHE BANK,2020-12-27,out
7305,48,41000,Pagel u. Merkel GmbH und Co. KG,SANTANDER,2020-04-15,out
7306,84,11000,Frenz AG & Co. KG,COMMERZBANK,2020-03-30,out
7307,96,11000,Andresen und Mücke GmbH & Co. KG,SANTANDER,2021-05-13,in
7308,54,26000,Kürschner u. Anton O.H.G,N26,2021-04-24,out
7309,38,26000,Rose AG u. Co. KG,SANTANDER,2019-09-07,out
7310,66,14000,Rüger u. Mau GmbH,SANTANDER,2020-10-30,out
7311,41,24000,Clemens & Haase AG und Co. KG,N26,2020-02-05,out
7312,97,11000,Roeder A.G. & Co. KG,COMMERZBANK,2019-12-27,out
7313,30,27000,Kautz GMBH,WISE,2021-02-25,out
7314,76,16000,Harder Gesellschaft M.B.H.,REVOLUT,2021-06-22,out
7315,4,32000,Süß und Wunsch AG & Co. KG,DEUTSCHE BANK,2020-03-21,out
7316,100,27000,Scheer O.H.G.,COMMERZBANK,2018-08-10,in
7317,18,42000,Lachmann G.M.B.H.,DEUTSCHE BANK,2018-05-27,out
7318,28,31000,Kurtz GmbH und Co. KG,DEUTSCHE BANK,2018-02-06,in
7319,8,37000,StrehlOffene Handelsgesellschaft,SANTANDER,2018-07-11,out
7320,50,13000,Pabst G.m.b.H.,DEUTSCHE BANK,2019-02-22,out
7321,79,12000,Bittner GmbH und Co. KG,COMMERZBANK,2020-03-30,in
7322,83,32000,HeinzelmannKommanditgesellschaft,DEUTSCHE BANK,2019-01-15,out
7323,58,29000,Speck GMBH,N26,2019-02-26,in
7324,51,33000,BuseAktiengesellschaft,DEUTSCHE BANK,2020-01-05,out
7325,19,27000,Fetzer O.H.G,WISE,2020-11-24,out
7326,93,10000,Mertens & Franz Gesellschaft mbH,WISE,2018-10-13,in
7327,40,43000,Dost GmbH u. Co. KG,WISE,2020-08-28,in
7328,46,29000,Schaller GmbH & Co. KG,SANTANDER,2020-06-09,out
7329,38,28000,Rose AG u. Co. KG,DEUTSCHE BANK,2020-03-11,out
7330,21,17000,Zoller K.G.,COMMERZBANK,2020-09-16,out
7331,58,31000,Speck GMBH,REVOLUT,2021-07-12,in
7332,73,40000,Eberhard G.M.B.H.,SANTANDER,2020-10-17,in
7333,87,38000,Schilling K.G.,REVOLUT,2019-03-25,out
7334,54,21000,JacobsenGesellschaft mit beschränkter Haftung,WISE,2020-11-07,in
7335,98,45000,Winkelmann AG,SANTANDER,2019-01-23,in
7336,39,17000,Kloß u. Dörner Gesellschaft M.B.H.,SANTANDER,2020-10-26,out
7337,40,10000,Dost GmbH u. Co. KG,REVOLUT,2021-11-15,in
7338,41,19000,Liese und Krüger O.H.G,DEUTSCHE BANK,2019-09-28,out
7339,60,29000,Kamps GmbH & Co. KG,WISE,2019-04-22,in
7340,42,19000,Reimer K.G.,N26,2018-12-30,out
7341,90,19000,Kupka AG & Co. KG,REVOLUT,2019-02-02,in
7342,80,45000,Nägele AG und Co. KG,DEUTSCHE BANK,2021-02-08,out
7343,68,12000,Färber u. Königs GmbH & Co. KG,SANTANDER,2019-09-29,out
7344,70,47000,ChristKommanditgesellschaft,N26,2019-08-10,in
7345,34,13000,Wiegmann K.G,COMMERZBANK,2021-10-24,in
7346,79,28000,Obst O.H.G,DEUTSCHE BANK,2019-04-13,out
7347,11,18000,Glock GmbH und Co. KG,COMMERZBANK,2019-07-13,in
7348,37,31000,Bolte und Feige A.G,N26,2019-06-08,in
7349,62,24000,Schink Gesellschaft M.B.H.,COMMERZBANK,2021-02-18,out
7350,36,14000,Gottwald u. Rentsch AG u. Co. KG,REVOLUT,2021-11-26,in
7351,24,19000,Licht GMBH,N26,2019-12-12,out
7352,26,43000,Platz A.G. & Co. KG,DEUTSCHE BANK,2019-12-28,in
7353,99,20000,Käser A.G,N26,2018-02-03,in
7354,28,31000,Tesch & KühnerGesellschaft M.B.H.,COMMERZBANK,2019-08-31,in
7355,56,28000,Seger & Reinartz GmbH u. Co. KG,COMMERZBANK,2018-09-02,out
7356,73,31000,Limbach AG u. Co. KG,DEUTSCHE BANK,2021-01-27,out
7357,57,26000,Paul O.H.G,COMMERZBANK,2021-06-29,out
7358,62,43000,Groll A.G,COMMERZBANK,2018-07-21,out
7359,85,31000,Heilmann GmbH u. Co. KG,N26,2021-12-27,in
7360,29,16000,Gerdes AG u. Co. KG,DEUTSCHE BANK,2021-05-11,in
7361,29,35000,Angermann AG,DEUTSCHE BANK,2018-09-18,out
7362,34,43000,Stelter A.G,DEUTSCHE BANK,2018-09-06,in
7363,62,48000,Brock & Fischbach AG & Co. KG,WISE,2020-07-02,in
7364,62,45000,Pietsch OHG,DEUTSCHE BANK,2018-10-08,in
7365,94,18000,Galle GMBH,WISE,2018-12-13,out
7366,70,26000,Timmermann u. Wrede GmbH und Co. KG,COMMERZBANK,2019-03-27,out
7367,46,12000,Straßer AG,DEUTSCHE BANK,2018-07-24,out
7368,51,41000,Röhrig Aktiengesellschaft,SANTANDER,2021-08-07,in
7369,89,46000,Kaufmann K.G.,SANTANDER,2019-01-30,out
7370,89,36000,Stender u. Brunke O.H.G,COMMERZBANK,2019-05-25,in
7371,56,11000,Engels O.H.G.,REVOLUT,2020-10-30,in
7372,10,42000,Ries GMBH,N26,2019-03-29,in
7373,100,18000,Buchner A.G.,COMMERZBANK,2018-08-23,out
7374,63,13000,Scheid A.G. & Co. KG,SANTANDER,2020-10-09,in
7375,97,33000,Knott O.H.G,DEUTSCHE BANK,2019-07-30,out
7376,46,10000,Straßer AG,COMMERZBANK,2020-03-19,in
7377,46,24000,Reinhart A.G,DEUTSCHE BANK,2020-07-22,in
7378,71,25000,BrückGesellschaft mbH,DEUTSCHE BANK,2018-12-14,in
7379,52,17000,Gramlich GmbH u. Co. KG,SANTANDER,2021-08-05,out
7380,85,37000,Drexler A.G.,DEUTSCHE BANK,2018-01-20,in
7381,46,34000,Jentzsch und Nickel O.H.G.,SANTANDER,2020-10-30,out
7382,11,19000,StöcklGesellschaft mbH,COMMERZBANK,2018-03-21,out
7383,80,37000,Küster A.G,REVOLUT,2019-07-27,in
7384,73,33000,Pusch GmbH u. Co. KG,SANTANDER,2019-03-17,out
7385,41,23000,Brucker A.G.,SANTANDER,2021-07-22,out
7386,1,20000,Nagy AG,WISE,2018-01-05,out
7387,81,13000,Rüter u. Keitel AG,SANTANDER,2021-06-26,out
7388,74,48000,Zacharias u. Weidinger AG & Co. KG,SANTANDER,2018-09-06,out
7389,77,50000,Röhr & Heider G.M.B.H.,DEUTSCHE BANK,2020-02-12,in
7390,74,31000,Herz Gesellschaft M.B.H.,DEUTSCHE BANK,2019-08-27,out
7391,78,48000,Dehn und Friebe O.H.G.,DEUTSCHE BANK,2019-08-22,in
7392,50,25000,Pabst G.m.b.H.,COMMERZBANK,2021-09-01,in
7393,56,33000,Seger & Reinartz GmbH u. Co. KG,SANTANDER,2019-01-11,in
7394,52,15000,Daub und VolkertKommanditgesellschaft,DEUTSCHE BANK,2019-04-11,out
7395,85,46000,Schorr K.G,COMMERZBANK,2020-06-26,out
7396,10,30000,Sander G.M.B.H.,DEUTSCHE BANK,2021-10-02,in
7397,46,23000,Roth und Gerlach G.m.b.H.,SANTANDER,2019-12-27,out
7398,3,23000,Hauptmann A.G,COMMERZBANK,2020-08-11,out
7399,27,10000,Kaiser und Mathes AG,COMMERZBANK,2020-06-29,out
7400,94,17000,Schnabel O.H.G,SANTANDER,2021-03-18,out
7401,69,13000,Brehmer und Henseler Gesellschaft mbH,N26,2019-07-11,in
7402,36,32000,Funk K.G,DEUTSCHE BANK,2018-12-26,in
7403,37,45000,Behm A.G.,SANTANDER,2019-08-09,out
7404,19,43000,Fetzer O.H.G,WISE,2019-02-17,out
7405,12,45000,NiggemannGesellschaft mbH,WISE,2019-04-17,out
7406,18,25000,Pauly & Scheck A.G.,SANTANDER,2020-05-16,out
7407,85,24000,Pohle & Stang G.M.B.H.,COMMERZBANK,2018-11-12,out
7408,65,10000,Steinhauer und Schiefer AG u. Co. KG,COMMERZBANK,2021-04-12,in
7409,14,41000,Weigand u. Schmelzer K.G.,DEUTSCHE BANK,2020-01-04,in
7410,77,43000,Lippold AG u. Co. KG,DEUTSCHE BANK,2019-07-20,out
7411,67,36000,Dörfler Gesellschaft mit beschränkter Haftung,DEUTSCHE BANK,2018-05-18,in
7412,68,20000,Karl AG und Co. KG,COMMERZBANK,2018-05-18,in
7413,44,11000,Eberle AG,N26,2019-05-13,out
7414,53,46000,Fath u. Beckmann GmbH,COMMERZBANK,2018-03-22,in
7415,86,14000,GlaserGesellschaft mbH,DEUTSCHE BANK,2021-05-19,in
7416,21,45000,Vollmer GmbH und Co. KG,N26,2018-06-26,in
7417,57,16000,Paul O.H.G,COMMERZBANK,2019-02-13,out
7418,51,15000,Bachmann A.G.,N26,2020-08-05,out
7419,81,46000,Polster AG u. Co. KG,WISE,2020-12-14,in
7420,56,35000,Buss OHG,SANTANDER,2018-06-03,out
7421,76,50000,Schiebel AG,DEUTSCHE BANK,2021-04-01,in
7422,36,13000,Funk K.G,DEUTSCHE BANK,2020-10-29,in
7423,27,46000,Hagedorn A.G,SANTANDER,2018-01-07,out
7424,87,31000,Reinhard AG & Co. KG,DEUTSCHE BANK,2020-09-21,out
7425,70,37000,Wassermann GmbH,WISE,2018-12-21,out
7426,14,25000,Georgi GmbH & Co. KG,SANTANDER,2021-03-20,out
7427,72,26000,Barthel K.G,COMMERZBANK,2020-10-27,in
7428,75,39000,Hensel und Olschewski AG und Co. KG,DEUTSCHE BANK,2019-06-07,in
7429,35,46000,Leupold KG,DEUTSCHE BANK,2020-02-14,out
7430,39,41000,Röhrs K.G,DEUTSCHE BANK,2020-01-02,in
7431,67,48000,Dörfler Gesellschaft mit beschränkter Haftung,COMMERZBANK,2020-04-28,in
7432,49,45000,Heindl u. Rösner A.G.,REVOLUT,2020-02-26,out
7433,63,30000,Acker AG und Co. KG,REVOLUT,2020-05-15,in
7434,14,20000,Dudek GmbH u. Co. KG,COMMERZBANK,2021-05-16,out
7435,94,42000,Görner AG und Co. KG,REVOLUT,2019-08-18,in
7436,6,34000,Beetz AG u. Co. KG,DEUTSCHE BANK,2018-10-06,in
7437,67,40000,Obst A.G. & Co. KG,COMMERZBANK,2018-02-07,out
7438,66,12000,Scheibel OHG,REVOLUT,2020-01-10,out
7439,27,42000,Zech O.H.G,N26,2021-01-25,out
7440,77,10000,Ernst u. Sieger A.G.,COMMERZBANK,2018-09-04,out
7441,34,28000,Pflaum und Pawlik G.M.B.H.,WISE,2021-06-13,in
7442,14,35000,Böttcher und Blankenburg AG u. Co. KG,DEUTSCHE BANK,2019-06-02,out
7443,47,23000,Rist und Ring GmbH & Co. KG,N26,2021-04-22,out
7444,76,27000,Neuner KG,SANTANDER,2018-10-31,in
7445,80,42000,Eberle G.m.b.H.,SANTANDER,2018-12-27,out
7446,68,32000,Brinkmann GMBH,WISE,2019-12-29,in
7447,33,40000,Stemmer O.H.G,COMMERZBANK,2019-08-20,out
7448,19,38000,Erben K.G.,SANTANDER,2019-01-25,in
7449,36,19000,Stiefel KG,SANTANDER,2021-09-07,in
7450,46,37000,Zieger & Ehret OHG,WISE,2021-03-16,in
7451,35,24000,Pfeiffer K.G.,SANTANDER,2021-02-14,out
7452,27,10000,Kaiser und Mathes AG,SANTANDER,2018-08-19,out
7453,4,27000,WeißenbornGesellschaft mbH,SANTANDER,2021-10-07,in
7454,68,46000,Färber A.G,REVOLUT,2019-06-29,in
7455,40,36000,Volkmer GmbH & Co. KG,REVOLUT,2021-01-04,in
7456,69,41000,Graß u. Behringer AG u. Co. KG,DEUTSCHE BANK,2019-06-14,out
7457,83,49000,Sperlich AG und Co. KG,COMMERZBANK,2021-09-15,in
7458,21,43000,Blümel u. Schindler AG & Co. KG,WISE,2018-01-09,in
7459,23,41000,Weyers Gesellschaft M.B.H.,SANTANDER,2021-02-09,out
7460,80,34000,Winkel & KreutzerGesellschaft mit beschränkter Haftung,DEUTSCHE BANK,2018-03-16,in
7461,85,44000,Pohle & Stang G.M.B.H.,SANTANDER,2020-07-19,in
7462,84,32000,Marschner AG u. Co. KG,DEUTSCHE BANK,2019-12-22,out
7463,5,31000,Stumpf & Kruppa AG,SANTANDER,2021-12-04,in
7464,55,27000,Röhr O.H.G,COMMERZBANK,2020-04-28,in
7465,71,19000,Hagen u. Hänsel KG,COMMERZBANK,2019-01-24,in
7466,23,27000,Nowak Kommanditgesellschaft,DEUTSCHE BANK,2020-01-26,in
7467,63,43000,Hackmann & Kistner AG,DEUTSCHE BANK,2018-12-28,in
7468,63,33000,Schreiber & Zimmermann GmbH & Co. KG,SANTANDER,2018-02-16,out
7469,11,28000,KubeKommanditgesellschaft,WISE,2019-10-17,out
7470,98,17000,Kellermann GMBH,SANTANDER,2020-01-01,out
7471,23,33000,Heisig Offene Handelsgesellschaft,COMMERZBANK,2019-03-12,in
7472,83,26000,Hielscher u. Götze A.G,COMMERZBANK,2020-07-05,out
7473,41,47000,Ebert G.M.B.H.,SANTANDER,2020-09-16,out
7474,100,50000,Buchner A.G.,COMMERZBANK,2020-04-23,out
7475,13,47000,Schubert AG u. Co. KG,N26,2021-09-29,out
7476,44,27000,Eberle AG,SANTANDER,2018-01-11,in
7477,41,38000,Rösch GmbH & Co. KG,COMMERZBANK,2021-05-19,in
7478,52,45000,Daub und VolkertKommanditgesellschaft,WISE,2019-10-12,out
7479,33,41000,Thoma A.G.,DEUTSCHE BANK,2018-05-22,out
7480,14,24000,Büsing O.H.G.,DEUTSCHE BANK,2018-07-06,in
7481,46,49000,Lampert & Maaßen K.G.,SANTANDER,2019-04-27,in
7482,35,18000,SchmelzerOffene Handelsgesellschaft,REVOLUT,2021-01-21,out
7483,24,37000,Raasch G.m.b.H.,SANTANDER,2018-02-15,in
7484,31,18000,Siegl u. Schroer AG u. Co. KG,WISE,2020-02-13,out
7485,54,33000,JacobsenGesellschaft mit beschränkter Haftung,DEUTSCHE BANK,2020-06-15,in
7486,56,42000,Sohn GmbH u. Co. KG,COMMERZBANK,2020-04-02,out
7487,88,18000,Flick und Schönberg AG & Co. KG,SANTANDER,2019-07-20,out
7488,24,46000,Süß GmbH & Co. KG,N26,2021-01-15,in
7489,63,20000,Krull u. Poppe Gesellschaft mbH,REVOLUT,2019-01-03,out
7490,66,43000,Scheibel OHG,COMMERZBANK,2018-01-28,in
7491,95,32000,Wachter u. Bausch G.M.B.H.,SANTANDER,2019-07-02,in
7492,30,19000,Reiss & Zander AG und Co. KG,REVOLUT,2021-06-09,out
7493,51,19000,Wollschläger und Kretschmer A.G,SANTANDER,2020-06-04,in
7494,91,36000,Göpfert und Veith AG und Co. KG,N26,2018-10-27,out
7495,88,40000,Flick und Schönberg AG & Co. KG,REVOLUT,2019-01-28,out
7496,80,43000,Hümmer und WeimannGesellschaft mit beschränkter Haftung,SANTANDER,2018-02-01,in
7497,40,10000,Dost GmbH u. Co. KG,REVOLUT,2021-01-24,in
7498,83,32000,Nitzsche u. Weis A.G. & Co. KG,SANTANDER,2021-09-02,out
7499,63,27000,Rödiger u. Maiwald GMBH,DEUTSCHE BANK,2020-03-08,in
7500,84,42000,Marschner AG u. Co. KG,N26,2021-12-03,out
7501,66,23000,JobstGesellschaft mbH,WISE,2021-10-29,out
7502,8,19000,Stöber und Heise Gesellschaft mit beschränkter Haftung,COMMERZBANK,2020-10-18,out
7503,79,28000,Obst O.H.G,WISE,2020-07-20,out
7504,40,29000,Dost GmbH u. Co. KG,DEUTSCHE BANK,2019-07-08,in
7505,82,37000,Scheller GmbH,N26,2018-11-15,in
7506,27,17000,Novak & Hellmuth AG u. Co. KG,COMMERZBANK,2020-09-24,in
7507,13,43000,Kast K.G,WISE,2020-07-04,out
7508,98,33000,Rausch GmbH und Co. KG,DEUTSCHE BANK,2018-03-12,in
7509,60,21000,Kamps GmbH & Co. KG,SANTANDER,2018-04-16,out
7510,78,19000,Dehn und Friebe O.H.G.,SANTANDER,2018-04-04,out
7511,80,30000,GruberOffene Handelsgesellschaft,SANTANDER,2018-05-11,out
7512,28,21000,Mehnert GmbH u. Co. KG,DEUTSCHE BANK,2021-09-12,out
7513,22,29000,Diener Offene Handelsgesellschaft,N26,2021-10-31,in
7514,50,40000,Pabst G.m.b.H.,COMMERZBANK,2018-10-14,out
7515,5,35000,Wagner & ThöneGesellschaft M.B.H.,SANTANDER,2021-02-25,in
7516,57,45000,Seibel GmbH u. Co. KG,N26,2021-06-23,in
7517,46,23000,Kohnen KG,DEUTSCHE BANK,2020-09-04,out
7518,37,14000,Rademacher u. Pelzer Kommanditgesellschaft,COMMERZBANK,2021-08-11,in
7519,60,24000,Kamps GmbH & Co. KG,COMMERZBANK,2020-08-14,out
7520,40,20000,Körber A.G. & Co. KG,N26,2019-04-09,out
7521,98,34000,Lemm G.m.b.H.,COMMERZBANK,2019-11-12,in
7522,43,30000,Hörner A.G,COMMERZBANK,2021-03-23,out
7523,81,43000,Seiler OHG,COMMERZBANK,2020-06-03,in
7524,1,29000,Mende AG,COMMERZBANK,2021-08-02,in
7525,80,44000,Schlichting G.m.b.H.,SANTANDER,2018-05-04,out
7526,8,15000,Brix K.G,COMMERZBANK,2019-10-17,in
7527,13,37000,Wiemann O.H.G,COMMERZBANK,2021-11-22,out
7528,90,26000,Kupka AG & Co. KG,SANTANDER,2020-12-30,out
7529,39,25000,Ruoff GmbH und Co. KG,DEUTSCHE BANK,2020-10-07,in
7530,51,25000,Bachmann A.G.,COMMERZBANK,2018-05-27,out
7531,51,44000,Lippold GmbH & Co. KG,DEUTSCHE BANK,2021-03-01,out
7532,61,24000,HagelOffene Handelsgesellschaft,WISE,2021-09-01,in
7533,62,43000,Brock & Fischbach AG & Co. KG,SANTANDER,2021-08-24,out
7534,98,41000,Holl KG,WISE,2020-01-13,out
7535,92,50000,Meder & ErnstOffene Handelsgesellschaft,COMMERZBANK,2021-11-06,out
7536,48,29000,Pagel u. Merkel GmbH und Co. KG,DEUTSCHE BANK,2021-05-18,out
7537,97,44000,Wittenberg und Kaps K.G,N26,2021-09-05,out
7538,59,26000,Steinmetz O.H.G.,COMMERZBANK,2021-12-10,in
7539,33,21000,Hunger A.G,REVOLUT,2018-07-27,out
7540,9,45000,Wilhelmi u. WilkensGesellschaft M.B.H.,N26,2020-09-21,out
7541,17,30000,Knoth AG und Co. KG,DEUTSCHE BANK,2021-04-05,out
7542,5,44000,Wagner & ThöneGesellschaft M.B.H.,REVOLUT,2021-10-24,in
7543,95,28000,Berens GmbH u. Co. KG,DEUTSCHE BANK,2020-02-17,in
7544,15,47000,Flick AG & Co. KG,DEUTSCHE BANK,2021-01-11,out
7545,81,40000,Scheibe AG & Co. KG,WISE,2021-10-09,in
7546,51,20000,Bachmann A.G.,SANTANDER,2018-07-30,out
7547,45,34000,RöllKommanditgesellschaft,DEUTSCHE BANK,2018-10-31,in
7548,91,14000,Klier und Hoff AG & Co. KG,DEUTSCHE BANK,2019-04-14,out
7549,44,29000,Rosemann AG u. Co. KG,COMMERZBANK,2021-11-10,out
7550,75,13000,Thiede GmbH u. Co. KG,REVOLUT,2019-10-12,out
7551,35,13000,Pfeiffer K.G.,WISE,2018-08-04,out
7552,22,41000,Salomon und Haake AG u. Co. KG,REVOLUT,2020-02-03,in
7553,88,22000,Felber A.G.,REVOLUT,2018-05-09,out
7554,30,15000,Klinke GMBH,REVOLUT,2021-06-16,out
7555,73,20000,Paul G.M.B.H.,COMMERZBANK,2021-09-07,in
7556,69,32000,Flohr und Schüle G.M.B.H.,COMMERZBANK,2020-09-04,in
7557,44,30000,Eberle AG,COMMERZBANK,2021-06-24,out
7558,80,12000,Heyne AG u. Co. KG,COMMERZBANK,2018-12-21,out
7559,31,40000,Tiedemann und Ganser A.G.,COMMERZBANK,2018-04-26,out
7560,29,15000,Angermann AG,N26,2019-01-20,out
7561,81,29000,Resch & Piel GmbH u. Co. KG,N26,2020-03-07,in
7562,99,30000,Reiser u. Rosenberger A.G. & Co. KG,WISE,2019-01-27,out
7563,66,16000,Leonhardt Kommanditgesellschaft,DEUTSCHE BANK,2021-03-26,out
7564,8,30000,Stöber und Heise Gesellschaft mit beschränkter Haftung,SANTANDER,2018-11-01,out
7565,36,41000,Friebe K.G,REVOLUT,2019-08-12,in
7566,82,13000,ImhofGesellschaft M.B.H.,DEUTSCHE BANK,2020-09-07,out
7567,96,16000,Hertwig & Eberlein Kommanditgesellschaft,REVOLUT,2018-05-09,out
7568,36,12000,Blohm AG und Co. KG,DEUTSCHE BANK,2020-11-12,in
7569,28,45000,Prill O.H.G.,SANTANDER,2018-01-13,out
7570,35,14000,Ludewig AG und Co. KG,DEUTSCHE BANK,2018-09-17,in
7571,24,50000,Jahn O.H.G.,SANTANDER,2018-03-02,out
7572,21,30000,Tietz u. Seibert AG & Co. KG,SANTANDER,2021-08-31,in
7573,16,24000,Freyer Offene Handelsgesellschaft,N26,2018-01-01,out
7574,16,31000,Hell u. Zech KG,REVOLUT,2020-04-26,in
7575,18,42000,Pauly & Scheck A.G.,DEUTSCHE BANK,2019-06-01,out
7576,27,49000,Kaiser und Mathes AG,SANTANDER,2018-02-22,in
7577,17,30000,Dietzel & Uhrig GmbH & Co. KG,SANTANDER,2021-12-19,in
7578,20,38000,PfauKommanditgesellschaft,DEUTSCHE BANK,2020-05-31,in
7579,44,13000,Baumgärtner K.G.,SANTANDER,2021-02-03,out
7580,61,38000,Lippert und Greiner AG u. Co. KG,DEUTSCHE BANK,2020-11-26,in
